handle	created_at	text
SecAzar	2020-04-06 15:38:11	speak coronavirus role federal government future guidance 40amet tune https
SecAzar	2020-04-06 15:37:17	six steps take help protect mentalhealth fight covid19 together work slowthespread coronavirus
SecAzar	2020-04-06 15:18:07	continues pull every lever combat covid19 pandemic recently addressed common questions telehealth
SecAzar	2020-04-05 23:47:55	live press briefing coronavirus task force
SecAzar	2020-04-05 13:33:47	part fight spread coronavirus practicing good hygiene social distancing slowthespread
SecAzar	2020-04-05 13:32:22	need covid19 information different language check cdc covid-19 web pages spanish simplified chinese vietnames
SecAzar	2020-04-04 21:01:12	part fight spread coronavirus practicing good hygiene
SecAzar	2020-04-04 21:00:42	live press briefing coronavirus task force
SecAzar	2020-04-04 14:40:47	all-of-america approach combating covid19 involves aggressive approach stopping hoarding week announced distributed hoarded ppe confiscated price gougers frontline fight
SecAzar	2020-04-04 14:34:16	fight together throughout april every american take steps help slow spread covid19 protect loves ones fellow americans
SecAzar	2020-04-04 14:32:01	dyk cdc recommendation wearing cloth face covering may help protect vulnerable covid19 watch
SecAzar	2020-04-04 14:31:44	working together slowthespread covid19 continue follow president coronavirus guidelines america
SecAzar	2020-04-04 01:15:27	covid19 pandemic may stressful people set mentalwellness establishing healthy habits
SecAzar	2020-04-03 21:33:47	announced blue cross blue shield companies agreed waive cost-sharing covid19 treatment customers helping ease burden american families another example all-of-america approach leading
SecAzar	2020-04-03 21:26:01	live press briefing coronavirus task force
SecAzar	2020-04-03 18:47:52	everyone role play helping slowthespread covid19 togetherapart
SecAzar	2020-04-03 14:32:00	all-of-america approach combating covid19 involves aggressive approach stopping hoarding american public play role lookout behavior
SecAzar	2020-04-03 13:21:48	every american role fight following president guidelines together slowthespread covid19 visit information
SecAzar	2020-04-03 13:03:48	coronavirusupdate us slow spread covid19 follow recent guidelines
SecAzar	2020-04-03 01:18:47	togetherapart slow spread covid19
SecAzar	2020-04-02 21:23:52	live press briefing coronavirus task force
SecAzar	2020-04-02 20:40:37	fight together days every american take steps help slow spread covid19
SecAzar	2020-04-02 18:32:51	march international ups flight delivered 88k 000lbs surgical gowns miami fl covid19 relief fligh
SecAzar	2020-04-02 18:12:45	fight together days every american take steps help slow spread covid19 protect loves ones fellow americans
SecAzar	2020-04-02 14:15:54	discovered supplies enforcement operation doj covid-19 hoarding price gouging task force march alerted hhs used authority defense production act order supplies immediately furnished us
SecAzar	2020-04-01 21:35:34	live press briefing coronavirus task force
SecAzar	2020-04-01 21:07:00	record timeline covid19 vaccine clinical trial jan coronavirus genetic sequence first published jan
SecAzar	2020-04-01 21:04:33	today coronavirus task force briefing next watch live
SecAzar	2020-04-01 18:48:00	together slow spread covid19 recent guidelines americans
SecAzar	2020-04-01 14:15:00	joined america first yesterday share work combat spread covid19 keep americans safe fight together every american role play leading whole-of-america approach
SecAzar	2020-04-01 13:54:53	know facts covid19 share facts helpful information help distinguishing rumor fact see
SecAzar	2020-04-01 13:28:12	currently coordinating flights asia deliver medical equipment supplies covid-19 relief part project
SecAzar	2020-04-01 00:06:01	days slow spread covid
SecAzar	2020-03-31 23:10:56	fight together next days every american take steps help slow spread covid19 protect loves ones fellow americans
SecAzar	2020-03-31 21:34:52	live press briefing coronavirus task force
SecAzar	2020-03-31 21:15:10	p et watch today coronavirus task force briefing live
SecAzar	2020-03-31 18:57:57	record timeline covid19 vaccine clinical trial jan coronavirus genetic sequence first published jan shares candidate vaccine sequence manufacturer mar 1st human patient receives investigational vaccine nih-supported clinical trial
SecAzar	2020-03-31 16:46:37	keep momentum going slowing spread coronavirus president extended nationwide coronavirus guid
SecAzar	2020-03-31 14:38:29	today usns comfort arrived new york usns mercy docked los angeles help fight covid19 ships ope
SecAzar	2020-03-31 00:31:32	today doctorsday thanks colleagues friends even covid19 sacrificed much often put
SecAzar	2020-03-30 22:40:07	cms ensuring healthcare system flexibility needed respond covid19 pandemic issuing sweeping
SecAzar	2020-03-30 21:57:58	yesterday president announced extend coronavirus guidelines america april
SecAzar	2020-03-30 21:13:52	live press briefing coronavirus task force
SecAzar	2020-03-30 20:53:27	watch today coronavirus task force briefing live p et
SecAzar	2020-03-30 02:03:47	continue working around clock get american patients access therapeutics may help battle covid19 building evidence evaluate options effective
SecAzar	2020-03-30 02:03:46	scientists america around world identified multiple potential therapeutics covid19 including chloroquine hydroxychloroquine president trump taking every possible step protect americans coronavirus provide hope
SecAzar	2020-03-30 01:32:32	announced agreed waive copays deductibles coronavirus treatments customers help ease burden american families pandemic another example whole-of-america approach taking combat covid19
SecAzar	2020-03-29 21:45:23	live press briefing coronavirus task force
SecAzar	2020-03-29 21:21:04	usnscomfort way nyc support nation covid19 response efforts everywhere goes 000-ton message hope solidarity mission latin america privilege seeing amazing crew comfort action
SecAzar	2020-03-28 22:20:57	today dr birx joined team call front lines covid19 outbrea
SecAzar	2020-03-28 18:08:51	week continued work support whole-of-government whole-of-america approach agencies including awarded funds help support states tribes communities combat covid19
SecAzar	2020-03-28 17:57:31	thank hosting joint forum thousands providers share covid19 lessons
SecAzar	2020-03-28 02:52:07	recent guidelines americans help slow spread coronavirus covid19
SecAzar	2020-03-27 22:48:13	earlier week visited donate blood patients involved clinical trials covid-19 pandemi
SecAzar	2020-03-27 21:55:49	live press briefing coronavirus task force
SecAzar	2020-03-27 19:33:12	today honored host secretaries daily covid19 video teleconference brief
SecAzar	2020-03-27 19:05:39	huge thanks together white house apple launched covid19 screening tool guides
